STATE,DISTRICT,DISTRICT_NS,CIRCUIT,CHAP_12,QTR_ENDED,DATE
NORTHERN MARIANA ISLANDS,NORTHERN MARIANAS,NMI,NINTH CIRCUIT,0,06/30/92,1992-06-30
,TOTAL,,TENTH CIRCUIT,167,06/30/92,1992-06-30
COLORADO,COLORADO,CO,TENTH CIRCUIT,31,06/30/92,1992-06-30
KANSAS,KANSAS,KS,TENTH CIRCUIT,47,06/30/92,1992-06-30
NEW MEXICO,NEW MEXICO,NM,TENTH CIRCUIT,17,06/30/92,1992-06-30
OKLAHOMA,OKLAHOMA NORTHERN,OKN,TENTH CIRCUIT,5,06/30/92,1992-06-30
OKLAHOMA,OKLAHOMA EASTERN,OKE,TENTH CIRCUIT,7,06/30/92,1992-06-30
OKLAHOMA,OKLAHOMA WESTERN,OKW,TENTH CIRCUIT,50,06/30/92,1992-06-30
UTAH,UTAH,UT,TENTH CIRCUIT,6,06/30/92,1992-06-30
WYOMING,WYOMING,WY,TENTH CIRCUIT,4,06/30/92,1992-06-30
,TOTAL,,ELEVENTH CIRCUIT,120,06/30/92,1992-06-30
ALABAMA,ALABAMA NORTHERN,ALN,ELEVENTH CIRCUIT,15,06/30/92,1992-06-30
ALABAMA,ALABAMA MIDDLE,ALM,ELEVENTH CIRCUIT,0,06/30/92,1992-06-30
ALABAMA,ALABAMA SOUTHERN,ALS,ELEVENTH CIRCUIT,7,06/30/92,1992-06-30
FLORIDA,FLORIDA NORTHERN,FLN,ELEVENTH CIRCUIT,10,06/30/92,1992-06-30
FLORIDA,FLORIDA MIDDLE,FLM,ELEVENTH CIRCUIT,26,06/30/92,1992-06-30
FLORIDA,FLORIDA SOUTHERN,FLS,ELEVENTH CIRCUIT,3,06/30/92,1992-06-30
GEORGIA,GEORGIA NORTHERN,GAN,ELEVENTH CIRCUIT,4,06/30/92,1992-06-30
GEORGIA,GEORGIA MIDDLE,GAM,ELEVENTH CIRCUIT,38,06/30/92,1992-06-30
GEORGIA,GEORGIA SOUTHERN,GAS,ELEVENTH CIRCUIT,17,06/30/92,1992-06-30
,TOTAL,,TOTAL,1575,03/31/92,1992-03-31
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC,DC CIRCUIT,0,03/31/92,1992-03-31
,TOTAL,,FIRST CIRCUIT,23,03/31/92,1992-03-31
MAINE,MAINE,ME,FIRST CIRCUIT,2,03/31/92,1992-03-31
MASSACHUSETTS,MASSACHUSETTS,MA,FIRST CIRCUIT,2,03/31/92,1992-03-31
NEW HAMPSHIRE,NEW HAMPSHIRE,NH,FIRST CIRCUIT,2,03/31/92,1992-03-31
RHODE ISLAND,RHODE ISLAND,RI,FIRST CIRCUIT,0,03/31/92,1992-03-31
PUERTO RICO,PUERTO RICO,PR,FIRST CIRCUIT,17,03/31/92,1992-03-31
,TOTAL,,SECOND CIRCUIT,59,03/31/92,1992-03-31
CONNECTICUT,CONNECTICUT,CT,SECOND CIRCUIT,1,03/31/92,1992-03-31
NEW YORK,NEW YORK NORTHERN,NYN,SECOND CIRCUIT,21,03/31/92,1992-03-31
NEW YORK,NEW YORK EASTERN,NYE,SECOND CIRCUIT,0,03/31/92,1992-03-31
NEW YORK,NEW YORK SOUTHERN,NYS,SECOND CIRCUIT,1,03/31/92,1992-03-31
NEW YORK,NEW YORK WESTERN,NYW,SECOND CIRCUIT,17,03/31/92,1992-03-31
VERMONT,VERMONT,VT,SECOND CIRCUIT,19,03/31/92,1992-03-31
,TOTAL,,THIRD CIRCUIT,18,03/31/92,1992-03-31
DELAWARE,DELAWARE,DE,THIRD CIRCUIT,0,03/31/92,1992-03-31
NEW JERSEY,NEW JERSEY,NJ,THIRD CIRCUIT,3,03/31/92,1992-03-31
PENNSYLVANIA,PENNSYLVANIA EASTERN,PAE,THIRD CIRCUIT,2,03/31/92,1992-03-31
PENNSYLVANIA,PENNSYLVANIA MIDDLE,PAM,THIRD CIRCUIT,5,03/31/92,1992-03-31
PENNSYLVANIA,PENNSYLVANIA WESTERN,PAW,THIRD CIRCUIT,8,03/31/92,1992-03-31
VIRGIN ISLANDS,VIRGIN ISLANDS,VI,THIRD CIRCUIT,0,03/31/92,1992-03-31
,TOTAL,,FOURTH CIRCUIT,57,03/31/92,1992-03-31
MARYLAND,MARYLAND,MD,FOURTH CIRCUIT,5,03/31/92,1992-03-31
NORTH CAROLINA,NORTH CAROLINA EASTERN,NCE,FOURTH CIRCUIT,16,03/31/92,1992-03-31
NORTH CAROLINA,NORTH CAROLINA MIDDLE,NCM,FOURTH CIRCUIT,1,03/31/92,1992-03-31
NORTH CAROLINA,NORTH CAROLINA WESTERN,NCW,FOURTH CIRCUIT,5,03/31/92,1992-03-31
SOUTH CAROLINA,SOUTH CAROLINA,SC,FOURTH CIRCUIT,10,03/31/92,1992-03-31
VIRGINIA,VIRGINIA EASTERN,VAE,FOURTH CIRCUIT,9,03/31/92,1992-03-31
VIRGINIA,VIRGINIA WESTERN,VAW,FOURTH CIRCUIT,9,03/31/92,1992-03-31
WEST VIRGINIA,WEST VIRGINIA NORTHERN,WVN,FOURTH CIRCUIT,0,03/31/92,1992-03-31
WEST VIRGINIA,WEST VIRGINIA SOUTHERN,WVS,FOURTH CIRCUIT,2,03/31/92,1992-03-31
,TOTAL,,FIFTH CIRCUIT,226,03/31/92,1992-03-31
LOUISIANA,LOUISIANA EASTERN,LAE,FIFTH CIRCUIT,1,03/31/92,1992-03-31
LOUISIANA,LOUISIANA MIDDLE,LAM,FIFTH CIRCUIT,0,03/31/92,1992-03-31
LOUISIANA,LOUISIANA WESTERN,LAW,FIFTH CIRCUIT,80,03/31/92,1992-03-31
MISSISSIPPI,MISSISSIPPI NORTHERN,MSN,FIFTH CIRCUIT,17,03/31/92,1992-03-31
MISSISSIPPI,MISSISSIPPI SOUTHERN,MSS,FIFTH CIRCUIT,13,03/31/92,1992-03-31
TEXAS,TEXAS NORTHERN,TXN,FIFTH CIRCUIT,64,03/31/92,1992-03-31
TEXAS,TEXAS EASTERN,TXE,FIFTH CIRCUIT,12,03/31/92,1992-03-31
TEXAS,TEXAS SOUTHERN,TXS,FIFTH CIRCUIT,8,03/31/92,1992-03-31
TEXAS,TEXAS WESTERN,TXW,FIFTH CIRCUIT,31,03/31/92,1992-03-31
,TOTAL,,SIXTH CIRCUIT,186,03/31/92,1992-03-31
KENTUCKY,KENTUCKY EASTERN,KYE,SIXTH CIRCUIT,10,03/31/92,1992-03-31
KENTUCKY,KENTUCKY WESTERN,KYW,SIXTH CIRCUIT,9,03/31/92,1992-03-31
MICHIGAN,MICHIGAN EASTERN,MIE,SIXTH CIRCUIT,25,03/31/92,1992-03-31
MICHIGAN,MICHIGAN WESTERN,MIW,SIXTH CIRCUIT,27,03/31/92,1992-03-31
OHIO,OHIO NORTHERN,OHN,SIXTH CIRCUIT,47,03/31/92,1992-03-31
OHIO,OHIO SOUTHERN,OHS,SIXTH CIRCUIT,33,03/31/92,1992-03-31
TENNESSEE,TENNESSEE EASTERN,TNE,SIXTH CIRCUIT,20,03/31/92,1992-03-31
TENNESSEE,TENNESSEE MIDDLE,TNM,SIXTH CIRCUIT,12,03/31/92,1992-03-31
TENNESSEE,TENNESSEE WESTERN,TNW,SIXTH CIRCUIT,3,03/31/92,1992-03-31
,TOTAL,,SEVENTH CIRCUIT,177,03/31/92,1992-03-31
ILLINOIS,ILLINOIS NORTHERN,ILN,SEVENTH CIRCUIT,6,03/31/92,1992-03-31
ILLINOIS,ILLINOIS CENTRAL,ILC,SEVENTH CIRCUIT,48,03/31/92,1992-03-31
ILLINOIS,ILLINOIS SOUTHERN,ILS,SEVENTH CIRCUIT,23,03/31/92,1992-03-31
INDIANA,INDIANA NORTHERN,INN,SEVENTH CIRCUIT,22,03/31/92,1992-03-31
INDIANA,INDIANA SOUTHERN,INS,SEVENTH CIRCUIT,20,03/31/92,1992-03-31
WISCONSIN,WISCONSIN EASTERN,WIE,SEVENTH CIRCUIT,18,03/31/92,1992-03-31
WISCONSIN,WISCONSIN WESTERN,WIW,SEVENTH CIRCUIT,40,03/31/92,1992-03-31
,TOTAL,,EIGHTH CIRCUIT,313,03/31/92,1992-03-31
ARKANSAS,ARKANSAS EASTERN,ARE,EIGHTH CIRCUIT,20,03/31/92,1992-03-31
ARKANSAS,ARKANSAS WESTERN,ARW,EIGHTH CIRCUIT,19,03/31/92,1992-03-31
IOWA,IOWA NORTHERN,IAN,EIGHTH CIRCUIT,12,03/31/92,1992-03-31
IOWA,IOWA SOUTHERN,IAS,EIGHTH CIRCUIT,6,03/31/92,1992-03-31
MINNESOTA,MINNESOTA,MN,EIGHTH CIRCUIT,37,03/31/92,1992-03-31
MISSOURI,MISSOURI EASTERN,MOE,EIGHTH CIRCUIT,6,03/31/92,1992-03-31
MISSOURI,MISSOURI WESTERN,MOW,EIGHTH CIRCUIT,41,03/31/92,1992-03-31
NEBRASKA,NEBRASKA,NE,EIGHTH CIRCUIT,78,03/31/92,1992-03-31
NORTH DAKOTA,NORTH DAKOTA,ND,EIGHTH CIRCUIT,52,03/31/92,1992-03-31
SOUTH DAKOTA,SOUTH DAKOTA,SD,EIGHTH CIRCUIT,42,03/31/92,1992-03-31
,TOTAL,,NINTH CIRCUIT,238,03/31/92,1992-03-31
ALASKA,ALASKA,AK,NINTH CIRCUIT,1,03/31/92,1992-03-31
ARIZONA,ARIZONA,AZ,NINTH CIRCUIT,22,03/31/92,1992-03-31
CALIFORNIA,CALIFORNIA NORTHERN,CAN,NINTH CIRCUIT,7,03/31/92,1992-03-31
CALIFORNIA,CALIFORNIA EASTERN,CAE,NINTH CIRCUIT,46,03/31/92,1992-03-31
CALIFORNIA,CALIFORNIA CENTRAL,CAC,NINTH CIRCUIT,12,03/31/92,1992-03-31
CALIFORNIA,CALIFORNIA SOUTHERN,CAS,NINTH CIRCUIT,5,03/31/92,1992-03-31
HAWAII,HAWAII,HI,NINTH CIRCUIT,0,03/31/92,1992-03-31
IDAHO,IDAHO,ID,NINTH CIRCUIT,46,03/31/92,1992-03-31
MONTANA,MONTANA,MT,NINTH CIRCUIT,32,03/31/92,1992-03-31
NEVADA,NEVADA,NV,NINTH CIRCUIT,1,03/31/92,1992-03-31
OREGON,OREGON,OR,NINTH CIRCUIT,14,03/31/92,1992-03-31
WASHINGTON,WASHINGTON EASTERN,WAE,NINTH CIRCUIT,44,03/31/92,1992-03-31
WASHINGTON,WASHINGTON WESTERN,WAW,NINTH CIRCUIT,8,03/31/92,1992-03-31
GUAM,GUAM,GUAM,NINTH CIRCUIT,0,03/31/92,1992-03-31
NORTHERN MARIANA ISLANDS,NORTHERN MARIANAS,NMI,NINTH CIRCUIT,0,03/31/92,1992-03-31
,TOTAL,,TENTH CIRCUIT,163,03/31/92,1992-03-31
COLORADO,COLORADO,CO,TENTH CIRCUIT,25,03/31/92,1992-03-31
KANSAS,KANSAS,KS,TENTH CIRCUIT,46,03/31/92,1992-03-31
NEW MEXICO,NEW MEXICO,NM,TENTH CIRCUIT,12,03/31/92,1992-03-31
OKLAHOMA,OKLAHOMA NORTHERN,OKN,TENTH CIRCUIT,5,03/31/92,1992-03-31
OKLAHOMA,OKLAHOMA EASTERN,OKE,TENTH CIRCUIT,4,03/31/92,1992-03-31
OKLAHOMA,OKLAHOMA WESTERN,OKW,TENTH CIRCUIT,58,03/31/92,1992-03-31
UTAH,UTAH,UT,TENTH CIRCUIT,7,03/31/92,1992-03-31
WYOMING,WYOMING,WY,TENTH CIRCUIT,6,03/31/92,1992-03-31
,TOTAL,,ELEVENTH CIRCUIT,115,03/31/92,1992-03-31
ALABAMA,ALABAMA NORTHERN,ALN,ELEVENTH CIRCUIT,16,03/31/92,1992-03-31
ALABAMA,ALABAMA MIDDLE,ALM,ELEVENTH CIRCUIT,0,03/31/92,1992-03-31
ALABAMA,ALABAMA SOUTHERN,ALS,ELEVENTH CIRCUIT,7,03/31/92,1992-03-31
FLORIDA,FLORIDA NORTHERN,FLN,ELEVENTH CIRCUIT,9,03/31/92,1992-03-31
FLORIDA,FLORIDA MIDDLE,FLM,ELEVENTH CIRCUIT,27,03/31/92,1992-03-31
FLORIDA,FLORIDA SOUTHERN,FLS,ELEVENTH CIRCUIT,3,03/31/92,1992-03-31
GEORGIA,GEORGIA NORTHERN,GAN,ELEVENTH CIRCUIT,2,03/31/92,1992-03-31
GEORGIA,GEORGIA MIDDLE,GAM,ELEVENTH CIRCUIT,34,03/31/92,1992-03-31
GEORGIA,GEORGIA SOUTHERN,GAS,ELEVENTH CIRCUIT,17,03/31/92,1992-03-31
,TOTAL,,TOTAL,1495,12/31/91,1991-12-31
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC,DC CIRCUIT,0,12/31/91,1991-12-31
,TOTAL,,FIRST CIRCUIT,18,12/31/91,1991-12-31
MAINE,MAINE,ME,FIRST CIRCUIT,1,12/31/91,1991-12-31
MASSACHUSETTS,MASSACHUSETTS,MA,FIRST CIRCUIT,1,12/31/91,1991-12-31
NEW HAMPSHIRE,NEW HAMPSHIRE,NH,FIRST CIRCUIT,0,12/31/91,1991-12-31
RHODE ISLAND,RHODE ISLAND,RI,FIRST CIRCUIT,0,12/31/91,1991-12-31
PUERTO RICO,PUERTO RICO,PR,FIRST CIRCUIT,16,12/31/91,1991-12-31
,TOTAL,,SECOND CIRCUIT,58,12/31/91,1991-12-31
CONNECTICUT,CONNECTICUT,CT,SECOND CIRCUIT,0,12/31/91,1991-12-31
NEW YORK,NEW YORK NORTHERN,NYN,SECOND CIRCUIT,23,12/31/91,1991-12-31
NEW YORK,NEW YORK EASTERN,NYE,SECOND CIRCUIT,0,12/31/91,1991-12-31
NEW YORK,NEW YORK SOUTHERN,NYS,SECOND CIRCUIT,1,12/31/91,1991-12-31
NEW YORK,NEW YORK WESTERN,NYW,SECOND CIRCUIT,15,12/31/91,1991-12-31
VERMONT,VERMONT,VT,SECOND CIRCUIT,19,12/31/91,1991-12-31
,TOTAL,,THIRD CIRCUIT,21,12/31/91,1991-12-31
DELAWARE,DELAWARE,DE,THIRD CIRCUIT,0,12/31/91,1991-12-31
NEW JERSEY,NEW JERSEY,NJ,THIRD CIRCUIT,4,12/31/91,1991-12-31
PENNSYLVANIA,PENNSYLVANIA EASTERN,PAE,THIRD CIRCUIT,2,12/31/91,1991-12-31
PENNSYLVANIA,PENNSYLVANIA MIDDLE,PAM,THIRD CIRCUIT,5,12/31/91,1991-12-31
PENNSYLVANIA,PENNSYLVANIA WESTERN,PAW,THIRD CIRCUIT,10,12/31/91,1991-12-31
VIRGIN ISLANDS,VIRGIN ISLANDS,VI,THIRD CIRCUIT,0,12/31/91,1991-12-31
,TOTAL,,FOURTH CIRCUIT,53,12/31/91,1991-12-31
MARYLAND,MARYLAND,MD,FOURTH CIRCUIT,4,12/31/91,1991-12-31
NORTH CAROLINA,NORTH CAROLINA EASTERN,NCE,FOURTH CIRCUIT,16,12/31/91,1991-12-31
NORTH CAROLINA,NORTH CAROLINA MIDDLE,NCM,FOURTH CIRCUIT,2,12/31/91,1991-12-31
NORTH CAROLINA,NORTH CAROLINA WESTERN,NCW,FOURTH CIRCUIT,4,12/31/91,1991-12-31
SOUTH CAROLINA,SOUTH CAROLINA,SC,FOURTH CIRCUIT,11,12/31/91,1991-12-31
VIRGINIA,VIRGINIA EASTERN,VAE,FOURTH CIRCUIT,8,12/31/91,1991-12-31
VIRGINIA,VIRGINIA WESTERN,VAW,FOURTH CIRCUIT,5,12/31/91,1991-12-31
WEST VIRGINIA,WEST VIRGINIA NORTHERN,WVN,FOURTH CIRCUIT,1,12/31/91,1991-12-31
WEST VIRGINIA,WEST VIRGINIA SOUTHERN,WVS,FOURTH CIRCUIT,2,12/31/91,1991-12-31
,TOTAL,,FIFTH CIRCUIT,238,12/31/91,1991-12-31
LOUISIANA,LOUISIANA EASTERN,LAE,FIFTH CIRCUIT,4,12/31/91,1991-12-31
LOUISIANA,LOUISIANA MIDDLE,LAM,FIFTH CIRCUIT,0,12/31/91,1991-12-31
LOUISIANA,LOUISIANA WESTERN,LAW,FIFTH CIRCUIT,86,12/31/91,1991-12-31
MISSISSIPPI,MISSISSIPPI NORTHERN,MSN,FIFTH CIRCUIT,28,12/31/91,1991-12-31
MISSISSIPPI,MISSISSIPPI SOUTHERN,MSS,FIFTH CIRCUIT,10,12/31/91,1991-12-31
TEXAS,TEXAS NORTHERN,TXN,FIFTH CIRCUIT,61,12/31/91,1991-12-31
TEXAS,TEXAS EASTERN,TXE,FIFTH CIRCUIT,10,12/31/91,1991-12-31
TEXAS,TEXAS SOUTHERN,TXS,FIFTH CIRCUIT,10,12/31/91,1991-12-31
TEXAS,TEXAS WESTERN,TXW,FIFTH CIRCUIT,29,12/31/91,1991-12-31
,TOTAL,,SIXTH CIRCUIT,167,12/31/91,1991-12-31
KENTUCKY,KENTUCKY EASTERN,KYE,SIXTH CIRCUIT,9,12/31/91,1991-12-31
KENTUCKY,KENTUCKY WESTERN,KYW,SIXTH CIRCUIT,7,12/31/91,1991-12-31
MICHIGAN,MICHIGAN EASTERN,MIE,SIXTH CIRCUIT,25,12/31/91,1991-12-31
MICHIGAN,MICHIGAN WESTERN,MIW,SIXTH CIRCUIT,25,12/31/91,1991-12-31
OHIO,OHIO NORTHERN,OHN,SIXTH CIRCUIT,39,12/31/91,1991-12-31
OHIO,OHIO SOUTHERN,OHS,SIXTH CIRCUIT,30,12/31/91,1991-12-31
TENNESSEE,TENNESSEE EASTERN,TNE,SIXTH CIRCUIT,17,12/31/91,1991-12-31
TENNESSEE,TENNESSEE MIDDLE,TNM,SIXTH CIRCUIT,7,12/31/91,1991-12-31
TENNESSEE,TENNESSEE WESTERN,TNW,SIXTH CIRCUIT,8,12/31/91,1991-12-31
,TOTAL,,SEVENTH CIRCUIT,150,12/31/91,1991-12-31
ILLINOIS,ILLINOIS NORTHERN,ILN,SEVENTH CIRCUIT,5,12/31/91,1991-12-31
ILLINOIS,ILLINOIS CENTRAL,ILC,SEVENTH CIRCUIT,29,12/31/91,1991-12-31
ILLINOIS,ILLINOIS SOUTHERN,ILS,SEVENTH CIRCUIT,16,12/31/91,1991-12-31
INDIANA,INDIANA NORTHERN,INN,SEVENTH CIRCUIT,14,12/31/91,1991-12-31
INDIANA,INDIANA SOUTHERN,INS,SEVENTH CIRCUIT,23,12/31/91,1991-12-31
WISCONSIN,WISCONSIN EASTERN,WIE,SEVENTH CIRCUIT,26,12/31/91,1991-12-31
WISCONSIN,WISCONSIN WESTERN,WIW,SEVENTH CIRCUIT,37,12/31/91,1991-12-31
,TOTAL,,EIGHTH CIRCUIT,288,12/31/91,1991-12-31
ARKANSAS,ARKANSAS EASTERN,ARE,EIGHTH CIRCUIT,20,12/31/91,1991-12-31
ARKANSAS,ARKANSAS WESTERN,ARW,EIGHTH CIRCUIT,21,12/31/91,1991-12-31
IOWA,IOWA NORTHERN,IAN,EIGHTH CIRCUIT,14,12/31/91,1991-12-31
IOWA,IOWA SOUTHERN,IAS,EIGHTH CIRCUIT,5,12/31/91,1991-12-31
MINNESOTA,MINNESOTA,MN,EIGHTH CIRCUIT,32,12/31/91,1991-12-31
MISSOURI,MISSOURI EASTERN,MOE,EIGHTH CIRCUIT,5,12/31/91,1991-12-31
MISSOURI,MISSOURI WESTERN,MOW,EIGHTH CIRCUIT,33,12/31/91,1991-12-31
NEBRASKA,NEBRASKA,NE,EIGHTH CIRCUIT,69,12/31/91,1991-12-31
NORTH DAKOTA,NORTH DAKOTA,ND,EIGHTH CIRCUIT,47,12/31/91,1991-12-31
SOUTH DAKOTA,SOUTH DAKOTA,SD,EIGHTH CIRCUIT,42,12/31/91,1991-12-31
,TOTAL,,NINTH CIRCUIT,234,12/31/91,1991-12-31
ALASKA,ALASKA,AK,NINTH CIRCUIT,1,12/31/91,1991-12-31
ARIZONA,ARIZONA,AZ,NINTH CIRCUIT,22,12/31/91,1991-12-31
CALIFORNIA,CALIFORNIA NORTHERN,CAN,NINTH CIRCUIT,6,12/31/91,1991-12-31
CALIFORNIA,CALIFORNIA EASTERN,CAE,NINTH CIRCUIT,47,12/31/91,1991-12-31
CALIFORNIA,CALIFORNIA CENTRAL,CAC,NINTH CIRCUIT,13,12/31/91,1991-12-31
CALIFORNIA,CALIFORNIA SOUTHERN,CAS,NINTH CIRCUIT,6,12/31/91,1991-12-31
HAWAII,HAWAII,HI,NINTH CIRCUIT,0,12/31/91,1991-12-31
IDAHO,IDAHO,ID,NINTH CIRCUIT,41,12/31/91,1991-12-31
MONTANA,MONTANA,MT,NINTH CIRCUIT,43,12/31/91,1991-12-31
NEVADA,NEVADA,NV,NINTH CIRCUIT,1,12/31/91,1991-12-31
OREGON,OREGON,OR,NINTH CIRCUIT,13,12/31/91,1991-12-31
WASHINGTON,WASHINGTON EASTERN,WAE,NINTH CIRCUIT,34,12/31/91,1991-12-31
WASHINGTON,WASHINGTON WESTERN,WAW,NINTH CIRCUIT,7,12/31/91,1991-12-31
GUAM,GUAM,GUAM,NINTH CIRCUIT,0,12/31/91,1991-12-31
NORTHERN MARIANA ISLANDS,NORTHERN MARIANAS,NMI,NINTH CIRCUIT,0,12/31/91,1991-12-31
,TOTAL,,TENTH CIRCUIT,140,12/31/91,1991-12-31
COLORADO,COLORADO,CO,TENTH CIRCUIT,26,12/31/91,1991-12-31
KANSAS,KANSAS,KS,TENTH CIRCUIT,32,12/31/91,1991-12-31
NEW MEXICO,NEW MEXICO,NM,TENTH CIRCUIT,8,12/31/91,1991-12-31
OKLAHOMA,OKLAHOMA NORTHERN,OKN,TENTH CIRCUIT,7,12/31/91,1991-12-31
OKLAHOMA,OKLAHOMA EASTERN,OKE,TENTH CIRCUIT,4,12/31/91,1991-12-31
OKLAHOMA,OKLAHOMA WESTERN,OKW,TENTH CIRCUIT,52,12/31/91,1991-12-31
UTAH,UTAH,UT,TENTH CIRCUIT,5,12/31/91,1991-12-31
WYOMING,WYOMING,WY,TENTH CIRCUIT,6,12/31/91,1991-12-31
,TOTAL,,ELEVENTH CIRCUIT,128,12/31/91,1991-12-31
ALABAMA,ALABAMA NORTHERN,ALN,ELEVENTH CIRCUIT,15,12/31/91,1991-12-31
ALABAMA,ALABAMA MIDDLE,ALM,ELEVENTH CIRCUIT,1,12/31/91,1991-12-31
ALABAMA,ALABAMA SOUTHERN,ALS,ELEVENTH CIRCUIT,6,12/31/91,1991-12-31
FLORIDA,FLORIDA NORTHERN,FLN,ELEVENTH CIRCUIT,13,12/31/91,1991-12-31
FLORIDA,FLORIDA MIDDLE,FLM,ELEVENTH CIRCUIT,23,12/31/91,1991-12-31
FLORIDA,FLORIDA SOUTHERN,FLS,ELEVENTH CIRCUIT,4,12/31/91,1991-12-31
GEORGIA,GEORGIA NORTHERN,GAN,ELEVENTH CIRCUIT,3,12/31/91,1991-12-31
GEORGIA,GEORGIA MIDDLE,GAM,ELEVENTH CIRCUIT,37,12/31/91,1991-12-31
GEORGIA,GEORGIA SOUTHERN,GAS,ELEVENTH CIRCUIT,26,12/31/91,1991-12-31
,TOTAL,,TOTAL,1460,09/30/91,1991-09-30
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC,DC CIRCUIT,0,09/30/91,1991-09-30
,TOTAL,,FIRST CIRCUIT,14,09/30/91,1991-09-30
MAINE,MAINE,ME,FIRST CIRCUIT,0,09/30/91,1991-09-30
MASSACHUSETTS,MASSACHUSETTS,MA,FIRST CIRCUIT,1,09/30/91,1991-09-30
NEW HAMPSHIRE,NEW HAMPSHIRE,NH,FIRST CIRCUIT,1,09/30/91,1991-09-30
RHODE ISLAND,RHODE ISLAND,RI,FIRST CIRCUIT,0,09/30/91,1991-09-30
PUERTO RICO,PUERTO RICO,PR,FIRST CIRCUIT,12,09/30/91,1991-09-30
,TOTAL,,SECOND CIRCUIT,50,09/30/91,1991-09-30
CONNECTICUT,CONNECTICUT,CT,SECOND CIRCUIT,0,09/30/91,1991-09-30
NEW YORK,NEW YORK NORTHERN,NYN,SECOND CIRCUIT,17,09/30/91,1991-09-30
NEW YORK,NEW YORK EASTERN,NYE,SECOND CIRCUIT,0,09/30/91,1991-09-30
NEW YORK,NEW YORK SOUTHERN,NYS,SECOND CIRCUIT,2,09/30/91,1991-09-30
NEW YORK,NEW YORK WESTERN,NYW,SECOND CIRCUIT,15,09/30/91,1991-09-30
VERMONT,VERMONT,VT,SECOND CIRCUIT,16,09/30/91,1991-09-30
,TOTAL,,THIRD CIRCUIT,21,09/30/91,1991-09-30
DELAWARE,DELAWARE,DE,THIRD CIRCUIT,0,09/30/91,1991-09-30
NEW JERSEY,NEW JERSEY,NJ,THIRD CIRCUIT,6,09/30/91,1991-09-30
PENNSYLVANIA,PENNSYLVANIA EASTERN,PAE,THIRD CIRCUIT,2,09/30/91,1991-09-30
PENNSYLVANIA,PENNSYLVANIA MIDDLE,PAM,THIRD CIRCUIT,6,09/30/91,1991-09-30
PENNSYLVANIA,PENNSYLVANIA WESTERN,PAW,THIRD CIRCUIT,7,09/30/91,1991-09-30
VIRGIN ISLANDS,VIRGIN ISLANDS,VI,THIRD CIRCUIT,0,09/30/91,1991-09-30
,TOTAL,,FOURTH CIRCUIT,41,09/30/91,1991-09-30
MARYLAND,MARYLAND,MD,FOURTH CIRCUIT,3,09/30/91,1991-09-30
NORTH CAROLINA,NORTH CAROLINA EASTERN,NCE,FOURTH CIRCUIT,15,09/30/91,1991-09-30
NORTH CAROLINA,NORTH CAROLINA MIDDLE,NCM,FOURTH CIRCUIT,1,09/30/91,1991-09-30
NORTH CAROLINA,NORTH CAROLINA WESTERN,NCW,FOURTH CIRCUIT,6,09/30/91,1991-09-30
SOUTH CAROLINA,SOUTH CAROLINA,SC,FOURTH CIRCUIT,6,09/30/91,1991-09-30
VIRGINIA,VIRGINIA EASTERN,VAE,FOURTH CIRCUIT,4,09/30/91,1991-09-30
VIRGINIA,VIRGINIA WESTERN,VAW,FOURTH CIRCUIT,4,09/30/91,1991-09-30
WEST VIRGINIA,WEST VIRGINIA NORTHERN,WVN,FOURTH CIRCUIT,1,09/30/91,1991-09-30
WEST VIRGINIA,WEST VIRGINIA SOUTHERN,WVS,FOURTH CIRCUIT,1,09/30/91,1991-09-30
,TOTAL,,FIFTH CIRCUIT,233,09/30/91,1991-09-30
LOUISIANA,LOUISIANA EASTERN,LAE,FIFTH CIRCUIT,3,09/30/91,1991-09-30
LOUISIANA,LOUISIANA MIDDLE,LAM,FIFTH CIRCUIT,1,09/30/91,1991-09-30
LOUISIANA,LOUISIANA WESTERN,LAW,FIFTH CIRCUIT,80,09/30/91,1991-09-30
MISSISSIPPI,MISSISSIPPI NORTHERN,MSN,FIFTH CIRCUIT,30,09/30/91,1991-09-30
MISSISSIPPI,MISSISSIPPI SOUTHERN,MSS,FIFTH CIRCUIT,11,09/30/91,1991-09-30
TEXAS,TEXAS NORTHERN,TXN,FIFTH CIRCUIT,59,09/30/91,1991-09-30
TEXAS,TEXAS EASTERN,TXE,FIFTH CIRCUIT,8,09/30/91,1991-09-30
TEXAS,TEXAS SOUTHERN,TXS,FIFTH CIRCUIT,13,09/30/91,1991-09-30
TEXAS,TEXAS WESTERN,TXW,FIFTH CIRCUIT,28,09/30/91,1991-09-30
,TOTAL,,SIXTH CIRCUIT,158,09/30/91,1991-09-30
KENTUCKY,KENTUCKY EASTERN,KYE,SIXTH CIRCUIT,9,09/30/91,1991-09-30
KENTUCKY,KENTUCKY WESTERN,KYW,SIXTH CIRCUIT,8,09/30/91,1991-09-30
MICHIGAN,MICHIGAN EASTERN,MIE,SIXTH CIRCUIT,23,09/30/91,1991-09-30
MICHIGAN,MICHIGAN WESTERN,MIW,SIXTH CIRCUIT,26,09/30/91,1991-09-30
